Tue Apr 24 2018 10:24:36 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:5  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 05 00 02 BC 9B C5 81 30 82 85 14 7E B1 AE A4 D6 5A 00 33 02 B7 9C 8E C4 EE 16 0D C9 60 96 F8 4B F1 28 FE E6 3F 33 6D 55 86 1F C0 FA 47 97 B0 A8 0A C7 F2 1E DD 11 F6 52 4A 6D;;;868.5;12
DOWNLINK RECEIVED (NOT SENT ON SF 10 869.525)


Tue Apr 24 2018 10:30:50 GMT+0200 (CEST);UL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:6  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 06 00 02 4B C1 AE 39 7B 04 F6;-94;-5;868.3;12
Tue Apr 24 2018 10:30:51 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:6  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 06 00 02 5B 00 5D 36 E8 06 C7 D7 05 E7 94 56 16 C4 AE C6 14 B7 10 2A 08 62 EE A4 29 74 2C 65 3D AE 2F AB 94 14 68 3A 10 65 69 60 96 2D EF B5 BA DF C6 35 C1 55 5B 13 82 64 A9;;;868.3;12
DOWNLINK RECEIVED (NOT SENT ON SF 10 869.525)

Tue Apr 24 2018 10:31:15 GMT+0200 (CEST);UL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:7  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 07 00 02 C0 20 A7 C0 08 99 BE;-92;14;868.5;12
Tue Apr 24 2018 10:31:15 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:7  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 07 00 02 BE 47 64 E1 D8 22 BB 89 02 E0 8B 41 53 C6 49 C9 6E 59 0D FE E1 70 45 75 6F E1 9F 45 94 4B 30 6B A5 CA 0D 74 93 E9 5D 68 26 4A 79 26 DD DF 8C 8E 51 48 F0 08 22 2F 4E;;;868.5;12
DOWNLINK RECEIVED (NOT SENT ON SF 10 869.525)


Tue Apr 24 2018 10:37:29 GMT+0200 (CEST);UL;7076FFFFFE0107CD .Croke Park;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:8  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 08 00 02 79 2E 94 BF 6E DD 1B;-107;-6;868.3;12
Tue Apr 24 2018 10:37:29 GMT+0200 (CEST);DL;7076FFFFFE010849 .DIT Kevin St_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:8  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 08 00 02 4F 7C 8B 66 9C 65 10 F8 1E D1 AE E8 CF 76 98 44 D3 F5 5F CD 71 60 BF D4 89 3F 95 5F 8A 78 6A 02 7B 89 FD F8 FE 59 F5 E9 58 D0 FA 21 5E 89 E7 DB FB E8 D1 DD 25 96 92;;;869.525;10
MISSING DOWNLINK - MAC ERR (NOTE SENT ON SF 10 869.525)

Tue Apr 24 2018 10:37:54 GMT+0200 (CEST);UL;7076FFFFFE0107D6 .UCD;010FB950;UnConfUp; major=0  FCtrl:00  FCnt:9  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 00 09 00 02 DE 1E 70 9F AD 40 74;-125;-20;868.5;12
Tue Apr 24 2018 10:37:54 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:9  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 09 00 02 8F D0 62 8D 99 3B 79 E6 56 78 67 C9 C1 70 57 AA 3E F8 B6 80 FF 9E 50 32 53 3F E7 90 6F 79 5E 1D 1E D5 B9 35 5E 1F 66 FD D5 77 35 04 F2 8B CA 6C 81 4A 1B 09 DC 47 E3;;;868.5;12
DOWNLINK RECEIVED (NOT SENT ON SF 10 869.525)

Tue Apr 24 2018 10:44:08 GMT+0200 (CEST);UL;7076FFFFFE0107CD .Croke Park;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:10  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 0A 00 02 21 83 AF 8C C9 5D 24;-108;-10;868.3;12
Tue Apr 24 2018 10:44:08 GMT+0200 (CEST);DL;7076FFFFFE010849 .DIT Kevin St_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:10  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 0A 00 02 7E E0 7C 9B 12 DD A5 F8 A6 0B 80 8C 3D C5 2D 31 44 71 BB 4B 44 80 DB 61 24 33 12 43 02 19 8C 74 45 B4 10 9D 36 06 F5 41 88 BC C9 57 C5 C6 32 4D AD DB B9 A7 60 9A E0;;;869.525;10
MISSING DOWNLINK - MAC ERR (NOTE SENT ON SF 10 869.525)


Tue Apr 24 2018 10:44:32 GMT+0200 (CEST);UL;7076FFFFFE0107CD .Croke Park;010FB950;UnConfUp; major=0  FCtrl:00  FCnt:11  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 00 0B 00 02 91 2E A9 3E 73 5D 0E;-110;-2;868.5;12
Tue Apr 24 2018 10:44:33 GMT+0200 (CEST);DL;7076FFFFFE0107CD .Croke Park;010FB950;ConfDown; major=0  FCtrl:00  FCnt:11  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 0B 00 02 C6 1B 14 C0 C3 CC F9 22 D3 D3 31 B2 D5 31 AF 9D 46 99 89 CF 79 69 F5 62 64 F5 C2 B9 2B 83 EE 7C 00 0D DE 54 AE DC 2D 43 D2 94 0D CA 0B 6E 55 CF 16 92 AA 57 2C 5B B2;;;869.525;10
MISSING DOWNLINK - MAC ERR (NOTE SENT ON SF 10 869.525)


Tue Apr 24 2018 10:50:47 GMT+0200 (CEST);UL;7076FFFFFE0107D6 .UCD;010FB950;UnConfUp; major=0  FCtrl:00  FCnt:12  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 00 0C 00 02 7A 73 D9 5B 86 48 C1;-121;-11;868.3;12
Tue Apr 24 2018 10:50:47 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:12  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 0C 00 02 D3 AA 9A BD 62 53 32 BF AF A6 A1 02 FB 9C 2A 1C 34 43 09 8A BB B0 A4 C1 6D 3C C1 65 10 17 CC 05 E6 A1 4F 53 8F CC D8 51 31 E5 55 F5 40 9E 82 B4 1D 8E 92 3E 01 98 22;;;869.525;10
MISSING DOWNLINK - MAC ERR (NOTE SENT ON SF 10 869.525)


Tue Apr 24 2018 10:51:12 GMT+0200 (CEST);UL;7076FFFFFE0107CD .Croke Park;010FB950;UnConfUp; major=0  FCtrl:00  FCnt:13  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 00 0D 00 02 6B 3F 02 FD 33 4F 05;-114;-5;868.5;12
Tue Apr 24 2018 10:51:12 GMT+0200 (CEST);DL;7076FFFFFE010849 .DIT Kevin St_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:13  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 0D 00 02 E6 8D 6B 21 44 5D CD 68 50 12 64 84 5B 4F 02 71 C2 29 4A 65 2E 5E 2C 57 D7 7C BD BA 0B 6E 6B 4D 35 90 0A 8A 2F 19 3C 7B D3 4B 63 FA BE 42 DD B9 53 39 B0 D9 03 BF 18;;;869.525;10
MISSING DOWNLINK - MAC ERR (NOTE SENT ON SF 10 869.525)


Tue Apr 24 2018 10:57:26 GMT+0200 (CEST);UL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;UnConfUp; major=0  FCtrl:00  FCnt:14  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 00 0E 00 02 16 22 4B 4E B6 F4 6F;-91;-8;868.3;12
Tue Apr 24 2018 10:57:26 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:14  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 0E 00 02 9C 8F 15 DF 08 3D 50 82 83 8A 8C 2E A4 A7 24 49 D7 0D BF 5F 60 DC FE F9 7C 92 EF 82 AA 99 C3 5C FB 54 A6 48 12 7F FC 09 C7 BE 20 D2 A8 EF 1A 43 63 84 2A AA C4 F4 8D;;;869.525;10
MISSING DOWNLINK - REASON UNKNOWN (NOTE SENT ON SF 10 869.525)


Tue Apr 24 2018 10:57:50 GMT+0200 (CEST);UL;7076FFFFFE0107D6 .UCD;010FB950;UnConfUp; major=0  FCtrl:00  FCnt:15  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 00 0F 00 02 01 AE F0 07 0F B0 90;-121;-14;868.5;12
Tue Apr 24 2018 10:57:50 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:15  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 0F 00 02 5A 12 B4 20 19 F1 F8 65 23 3D B8 77 16 B3 B9 33 A4 23 19 17 85 7B C7 E5 F9 30 AA F1 2B E9 A6 83 66 30 7A DF ED D6 D9 D7 13 28 D1 59 39 27 A8 04 B2 0A B3 BB 5D 84 FD;;;869.525;10
MISSING DOWNLINK - MAC ERR (NOTE SENT ON SF 10 869.525)


Tue Apr 24 2018 11:04:04 GMT+0200 (CEST);UL;7076FFFFFE0107CD .Croke Park;010FB950;UnConfUp; major=0  FCtrl:00  FCnt:16  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 00 10 00 02 FE A3 01 3E B6 8F F6;-106;-2;868.3;12
Tue Apr 24 2018 11:04:05 GMT+0200 (CEST);DL;7076FFFFFE010849 .DIT Kevin St_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:16  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 10 00 02 F6 BA A1 D5 39 80 63 AA CF 32 DF 2B B8 09 B9 9B 72 B2 2B 74 FC D7 12 B5 5E 4A 87 37 91 0C D6 FE 61 E0 66 78 22 91 92 C5 57 23 94 6A FF 39 F7 34 F1 17 23 6B 3B AB 39;;;869.525;10
MISSING DOWNLINK - MAC ERR (NOTE SENT ON SF 10 869.525)


Tue Apr 24 2018 11:04:29 GMT+0200 (CEST);UL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;UnConfUp; major=0  FCtrl:00  FCnt:17  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 00 11 00 02 B5 64 AE 45 D2 A8 6A;-93;15;868.5;12
Tue Apr 24 2018 11:04:30 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:17  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 11 00 02 F4 75 3B 1F 6B EB 39 93 71 67 76 05 6F 67 FF B2 50 C3 6C 44 AC 8F 91 D2 53 9C 2E 97 EF 64 3A 10 74 D1 DA 62 15 8D 0C 82 F1 E4 1C 10 4E 95 75 E0 81 02 0B 68 C4 09 86;;;869.525;10
MISSING DOWNLINK - MAC ERR (NOTE SENT ON SF 10 869.525)


Tue Apr 24 2018 11:10:44 GMT+0200 (CEST);UL;7076FFFFFE0107D6 .UCD;010FB950;UnConfUp; major=0  FCtrl:00  FCnt:18  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 00 12 00 02 13 13 71 4E 9A 81 88;-121;-16;868.3;12
Tue Apr 24 2018 11:10:44 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:18  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 12 00 02 D3 28 72 8D C8 E3 F8 D7 C6 C1 A5 FB 85 26 6D 02 5E 58 E7 B0 67 21 67 0F 2F 27 69 1F 13 BC 11 58 7F 87 D4 79 82 5F 20 2C 89 C6 12 89 D6 71 30 4D 06 2C 28 FA 46 EE EF;;;869.525;10
MISSING DOWNLINK - MAC ERR (NOTE SENT ON SF 10 869.525)


Tue Apr 24 2018 11:11:09 GMT+0200 (CEST);UL;7076FFFFFE0107D6 .UCD;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:19  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 13 00 02 5F B5 AF 06 46 E3 F1;-122;-14;868.5;12
Tue Apr 24 2018 11:11:09 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:19  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 13 00 02 B8 EF B8 DB DD F2 C1 09 A4 5F A8 EE 03 44 0F F5 6E FB 47 38 FB 59 0E 07 3B 89 83 1D BA 89 B7 07 C5 07 9A 76 B9 AC 24 26 73 87 78 A4 BD B1 EE 90 DE 84 50 99 FE AC 13;;;868.5;12
DOWNLINK RECEIVED (NOT SENT ON SF 10 869.525)


Tue Apr 24 2018 11:17:23 GMT+0200 (CEST);UL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:20  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 14 00 02 7B 59 94 6F 14 B7 17;-89;-4;868.3;12
Tue Apr 24 2018 11:17:23 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:20  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 14 00 02 82 CF DD B4 38 ED 5B E3 70 D9 A1 CA 2C 3D 48 B4 29 F9 81 CE 06 AF 75 64 C4 93 06 4F 86 70 2B 5D 94 72 9B E8 FF 2D F4 E1 C9 87 1F AE A6 A8 C4 97 D7 5F 35 C5 1B 3C 30;;;868.3;12
DOWNLINK RECEIVED (NOT SENT ON SF 10 869.525)

Tue Apr 24 2018 11:17:48 GMT+0200 (CEST);UL;7076FFFFFE0107D6 .UCD;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:21  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 15 00 02 F9 01 5D BC 0A 92 B9;-123;-14;868.5;12
Tue Apr 24 2018 11:17:48 GMT+0200 (CEST);DL;7076FFFFFE010849 .DIT Kevin St_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:21  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 15 00 02 79 89 33 07 62 45 3D AE 92 76 62 69 31 17 1B ED D7 D8 55 EA 02 F9 E4 38 C7 AB 7B FB 16 07 C9 B0 C3 7C A2 3E 3E 87 94 DD DA 31 36 37 72 74 E7 B8 6D AA 60 B1 D7 4F DA;;;869.525;10
DOWNLINK RECEIVED (BUT SENT ON SF 10 869.525!!!!!)

Tue Apr 24 2018 11:24:03 GMT+0200 (CEST);UL;7076FFFFFE0107CD .Croke Park;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:22  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 16 00 02 14 04 54 D5 21 01 5C;-106;-13;868.3;12
Tue Apr 24 2018 11:24:03 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:22  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 16 00 02 08 D7 0B 63 7C C0 78 E7 A9 FB FF 53 B1 B8 1C A8 14 3C 78 A9 84 1F DC B5 B9 26 7E B5 B9 F8 06 A1 1A 53 0B 54 D1 A4 CE 61 5A 18 49 C0 D2 F9 45 69 7B C7 D7 11 42 FB F7;;;869.525;10
DOWNLINK RECEIVED (BUT SENT ON SF 10 869.525!!!!!)


Tue Apr 24 2018 11:24:26 GMT+0200 (CEST);UL;7076FFFFFE010849 .DIT Kevin St_V2;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:23  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 17 00 02 D2 D5 F3 EA DE AA 81;-115;-16;868.5;12
Tue Apr 24 2018 11:24:26 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:23  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 17 00 02 70 B6 76 8F 3F CC 4D 36 35 D9 90 66 90 15 EB 0D A1 A2 CA 77 D5 2B 86 1C C9 60 42 32 85 BA F6 6A 33 71 19 B2 48 7A A0 B0 CB BF 73 7B C3 F4 3D F4 5F 8D A3 9D DC 45 2E;;;869.525;10
MISSING DOWNLINK - MAC ERR (NOTE SENT ON SF 10 869.525)


Tue Apr 24 2018 11:26:40 GMT+0200 (CEST);UL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;UnConfUp; major=0  FCtrl:00  FCnt:24  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 00 18 00 02 42 65 19 CF E8 2F 9C;-93;0;868.1;12
Tue Apr 24 2018 11:26:41 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:24  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 18 00 02 8D 67 22 1D BA BA B3 25 34 2F 72 23 03 48 91 F8 8E 17 89 AC 4C 4D FE 94 92 6F F8 19 81 51 EA 05 97 E0 A8 EE 4C 96 BC 92 03 2C 05 E8 70 0A AC F9 C8 23 1B 18 CF 3C 52;;;868.1;12
DOWNLINK RECEIVED (NOT SENT ON SF 10 869.525)

Tue Apr 24 2018 11:30:40 GMT+0200 (CEST);UL;7076FFFFFE0107CD .Croke Park;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:25  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 19 00 02 0F 94 EF CE 0E 9D 7D;-106;-10;868.3;12
Tue Apr 24 2018 11:30:40 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:25  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 19 00 02 49 AF E6 FC 04 22 49 E7 EA 76 05 F5 3A 48 38 FB 81 5C B3 52 69 C4 D5 1E 31 B3 85 97 11 3A 3D 01 9C 03 E9 0B 5D 7A 3F FD 96 9D D2 A8 70 4E 47 6E FC 84 BE 38 94 8F E0;;;868.3;12
DOWNLINK RECEIVED (NOT SENT ON SF 10 869.525)


Tue Apr 24 2018 11:31:07 GMT+0200 (CEST);UL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:26  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 1A 00 02 31 8D 93 5C 3E EB 73;-91;15;868.5;12
Tue Apr 24 2018 11:31:07 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:26  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 1A 00 02 97 CE 70 F9 64 5B 36 6E 87 A5 6A 5E A8 2B E2 3B 6A 26 3E FD E9 CB 08 88 FE 5C B1 22 E1 C7 E1 58 29 38 E4 26 8F 1E BB 13 32 22 D2 12 58 C2 61 B8 D4 E4 53 35 B8 4B 15;;;868.5;12
DOWNLINK RECEIVED (NOT SENT ON SF 10 869.525)


Tue Apr 24 2018 11:33:21 GMT+0200 (CEST);UL;7076FFFFFE0107D6 .UCD;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:27  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 1B 00 02 93 26 57 4C B6 B0 10;-117;-15;868.1;12
Tue Apr 24 2018 11:33:21 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:27  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 1B 00 02 C9 1E E3 ED 68 D5 AE 95 83 30 1F 69 32 A7 41 64 59 11 8D 7E 6C 01 75 28 7F 4E 7B E9 10 55 57 A1 84 F2 95 42 D6 50 C2 58 F8 4F BD 83 B0 94 3B A4 47 30 13 69 58 24 1E;;;868.1;12
DOWNLINK RECEIVED (NOT SENT ON SF 10 869.525)


Tue Apr 24 2018 11:37:20 GMT+0200 (CEST);UL;7076FFFFFE010849 .DIT Kevin St_V2;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:28  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 1C 00 02 37 B9 53 5A 46 2B 62;-116;-20;868.3;12
Tue Apr 24 2018 11:37:20 GMT+0200 (CEST);DL;7076FFFFFE018839 .TCD_TEC_V2;010FB950;ConfDown; major=0  FCtrl:00  FCnt:28  FPort:2  len:64 [MIC Ok]<br>encrypted: A0 50 B9 0F 01 00 1C 00 02 67 43 70 A6 F3 EF 19 7A 5E E0 97 DD 72 94 9C ED D8 DA 32 FE 11 B3 48 04 6E B4 A7 24 17 11 31 C5 59 4F 26 F9 D5 28 BF 79 7C A5 D3 24 F6 69 A6 22 08 0C 4D 53 AF 26 02;;;868.3;12
DOWNLINK RECEIVED (NOT SENT ON SF 10 869.525)


Tue Apr 24 2018 11:37:45 GMT+0200 (CEST);UL;7076FFFFFE010849 .DIT Kevin St_V2;010FB950;UnConfUp; major=0  FCtrl:20 [ACK]  FCnt:29  FPort:2  len:16 [MIC Ok]<br>encrypted: 40 50 B9 0F 01 20 1D 00 02 A9 C2 57 43 50 6C 67;-112;-13;868.5;12
